author_rate,chunk_rate,chunk_ref,
0.2,0.004081633,DiodorusSic_Book11-1,49
0.2,0.004081633,DiodorusSic_Book11-10,
0.2,0.004081633,DiodorusSic_Book11-11,
0.2,0.004081633,DiodorusSic_Book11-12,
0.2,0.004081633,DiodorusSic_Book11-13,
0.2,0.004081633,DiodorusSic_Book11-14,
0.2,0.004081633,DiodorusSic_Book11-15,
0.2,0.004081633,DiodorusSic_Book11-16,
0.2,0.004081633,DiodorusSic_Book11-17,
0.2,0.004081633,DiodorusSic_Book11-18,
0.2,0.004081633,DiodorusSic_Book11-19,
0.2,0.004081633,DiodorusSic_Book11-2,
0.2,0.004081633,DiodorusSic_Book11-20,
0.2,0.004081633,DiodorusSic_Book11-21,
0.2,0.004081633,DiodorusSic_Book11-22,
0.2,0.004081633,DiodorusSic_Book11-23,
0.2,0.004081633,DiodorusSic_Book11-24,
0.2,0.004081633,DiodorusSic_Book11-25,
0.2,0.004081633,DiodorusSic_Book11-26,
0.2,0.004081633,DiodorusSic_Book11-27,
0.2,0.004081633,DiodorusSic_Book11-28,
0.2,0.004081633,DiodorusSic_Book11-29,
0.2,0.004081633,DiodorusSic_Book11-3,
0.2,0.004081633,DiodorusSic_Book11-30,
0.2,0.004081633,DiodorusSic_Book11-31,
0.2,0.004081633,DiodorusSic_Book11-32,
0.2,0.004081633,DiodorusSic_Book11-33,
0.2,0.004081633,DiodorusSic_Book11-34,
0.2,0.004081633,DiodorusSic_Book11-35,
0.2,0.004081633,DiodorusSic_Book11-36,
0.2,0.004081633,DiodorusSic_Book11-37,
0.2,0.004081633,DiodorusSic_Book11-38,
0.2,0.004081633,DiodorusSic_Book11-39,
0.2,0.004081633,DiodorusSic_Book11-4,
0.2,0.004081633,DiodorusSic_Book11-40,
0.2,0.004081633,DiodorusSic_Book11-41,
0.2,0.004081633,DiodorusSic_Book11-42,
0.2,0.004081633,DiodorusSic_Book11-43,
0.2,0.004081633,DiodorusSic_Book11-44,
0.2,0.004081633,DiodorusSic_Book11-45,
0.2,0.004081633,DiodorusSic_Book11-46,
0.2,0.004081633,DiodorusSic_Book11-47,
0.2,0.004081633,DiodorusSic_Book11-48,
0.2,0.004081633,DiodorusSic_Book11-49,
0.2,0.004081633,DiodorusSic_Book11-5,
0.2,0.004081633,DiodorusSic_Book11-6,
0.2,0.004081633,DiodorusSic_Book11-7,
0.2,0.004081633,DiodorusSic_Book11-8,
0.2,0.004081633,DiodorusSic_Book11-9,
0.2,0.003174603,Herodotus_Book1-1,63
0.2,0.003174603,Herodotus_Book1-10,
0.2,0.003174603,Herodotus_Book1-11,
0.2,0.003174603,Herodotus_Book1-12,
0.2,0.003174603,Herodotus_Book1-13,
0.2,0.003174603,Herodotus_Book1-14,
0.2,0.003174603,Herodotus_Book1-15,
0.2,0.003174603,Herodotus_Book1-16,
0.2,0.003174603,Herodotus_Book1-17,
0.2,0.003174603,Herodotus_Book1-18,
0.2,0.003174603,Herodotus_Book1-19,
0.2,0.003174603,Herodotus_Book1-2,
0.2,0.003174603,Herodotus_Book1-20,
0.2,0.003174603,Herodotus_Book1-21,
0.2,0.003174603,Herodotus_Book1-22,
0.2,0.003174603,Herodotus_Book1-23,
0.2,0.003174603,Herodotus_Book1-24,
0.2,0.003174603,Herodotus_Book1-25,
0.2,0.003174603,Herodotus_Book1-26,
0.2,0.003174603,Herodotus_Book1-27,
0.2,0.003174603,Herodotus_Book1-28,
0.2,0.003174603,Herodotus_Book1-29,
0.2,0.003174603,Herodotus_Book1-3,
0.2,0.003174603,Herodotus_Book1-30,
0.2,0.003174603,Herodotus_Book1-31,
0.2,0.003174603,Herodotus_Book1-32,
0.2,0.003174603,Herodotus_Book1-33,
0.2,0.003174603,Herodotus_Book1-34,
0.2,0.003174603,Herodotus_Book1-35,
0.2,0.003174603,Herodotus_Book1-36,
0.2,0.003174603,Herodotus_Book1-37,
0.2,0.003174603,Herodotus_Book1-38,
0.2,0.003174603,Herodotus_Book1-39,
0.2,0.003174603,Herodotus_Book1-4,
0.2,0.003174603,Herodotus_Book1-40,
0.2,0.003174603,Herodotus_Book1-41,
0.2,0.003174603,Herodotus_Book1-42,
0.2,0.003174603,Herodotus_Book1-43,
0.2,0.003174603,Herodotus_Book1-44,
0.2,0.003174603,Herodotus_Book1-45,
0.2,0.003174603,Herodotus_Book1-46,
0.2,0.003174603,Herodotus_Book1-47,
0.2,0.003174603,Herodotus_Book1-48,
0.2,0.003174603,Herodotus_Book1-49,
0.2,0.003174603,Herodotus_Book1-5,
0.2,0.003174603,Herodotus_Book1-50,
0.2,0.003174603,Herodotus_Book1-51,
0.2,0.003174603,Herodotus_Book1-52,
0.2,0.003174603,Herodotus_Book1-53,
0.2,0.003174603,Herodotus_Book1-54,
0.2,0.003174603,Herodotus_Book1-55,
0.2,0.003174603,Herodotus_Book1-56,
0.2,0.003174603,Herodotus_Book1-57,
0.2,0.003174603,Herodotus_Book1-58,
0.2,0.003174603,Herodotus_Book1-59,
0.2,0.003174603,Herodotus_Book1-6,
0.2,0.003174603,Herodotus_Book1-60,
0.2,0.003174603,Herodotus_Book1-61,
0.2,0.003174603,Herodotus_Book1-62,
0.2,0.003174603,Herodotus_Book1-63,
0.2,0.003174603,Herodotus_Book1-7,
0.2,0.003174603,Herodotus_Book1-8,
0.2,0.003174603,Herodotus_Book1-9,
0.2,0.004761905,Plutarch_Alcibiades-1,42
0.2,0.004761905,Plutarch_Alcibiades-10,
0.2,0.004761905,Plutarch_Alcibiades-11,
0.2,0.004761905,Plutarch_Alcibiades-12,
0.2,0.004761905,Plutarch_Alcibiades-13,
0.2,0.004761905,Plutarch_Alcibiades-14,
0.2,0.004761905,Plutarch_Alcibiades-15,
0.2,0.004761905,Plutarch_Alcibiades-16,
0.2,0.004761905,Plutarch_Alcibiades-17,
0.2,0.004761905,Plutarch_Alcibiades-18,
0.2,0.004761905,Plutarch_Alcibiades-19,
0.2,0.004761905,Plutarch_Alcibiades-2,
0.2,0.004761905,Plutarch_Alcibiades-20,
0.2,0.004761905,Plutarch_Alcibiades-21,
0.2,0.004761905,Plutarch_Alcibiades-22,
0.2,0.004761905,Plutarch_Alcibiades-3,
0.2,0.004761905,Plutarch_Alcibiades-4,
0.2,0.004761905,Plutarch_Alcibiades-5,
0.2,0.004761905,Plutarch_Alcibiades-6,
0.2,0.004761905,Plutarch_Alcibiades-7,
0.2,0.004761905,Plutarch_Alcibiades-8,
0.2,0.004761905,Plutarch_Alcibiades-9,
0.2,0.004761905,Plutarch_Lycurgus-1,
0.2,0.004761905,Plutarch_Lycurgus-10,
0.2,0.004761905,Plutarch_Lycurgus-11,
0.2,0.004761905,Plutarch_Lycurgus-12,
0.2,0.004761905,Plutarch_Lycurgus-13,
0.2,0.004761905,Plutarch_Lycurgus-14,
0.2,0.004761905,Plutarch_Lycurgus-15,
0.2,0.004761905,Plutarch_Lycurgus-16,
0.2,0.004761905,Plutarch_Lycurgus-17,
0.2,0.004761905,Plutarch_Lycurgus-18,
0.2,0.004761905,Plutarch_Lycurgus-19,
0.2,0.004761905,Plutarch_Lycurgus-2,
0.2,0.004761905,Plutarch_Lycurgus-20,
0.2,0.004761905,Plutarch_Lycurgus-3,
0.2,0.004761905,Plutarch_Lycurgus-4,
0.2,0.004761905,Plutarch_Lycurgus-5,
0.2,0.004761905,Plutarch_Lycurgus-6,
0.2,0.004761905,Plutarch_Lycurgus-7,
0.2,0.004761905,Plutarch_Lycurgus-8,
0.2,0.004761905,Plutarch_Lycurgus-9,
0.2,0.00137931,Polybius_Book1-1,145
0.2,0.00137931,Polybius_Book1-10,
0.2,0.00137931,Polybius_Book1-11,
0.2,0.00137931,Polybius_Book1-12,
0.2,0.00137931,Polybius_Book1-13,
0.2,0.00137931,Polybius_Book1-14,
0.2,0.00137931,Polybius_Book1-15,
0.2,0.00137931,Polybius_Book1-16,
0.2,0.00137931,Polybius_Book1-17,
0.2,0.00137931,Polybius_Book1-18,
0.2,0.00137931,Polybius_Book1-19,
0.2,0.00137931,Polybius_Book1-2,
0.2,0.00137931,Polybius_Book1-20,
0.2,0.00137931,Polybius_Book1-21,
0.2,0.00137931,Polybius_Book1-22,
0.2,0.00137931,Polybius_Book1-23,
0.2,0.00137931,Polybius_Book1-24,
0.2,0.00137931,Polybius_Book1-25,
0.2,0.00137931,Polybius_Book1-26,
0.2,0.00137931,Polybius_Book1-27,
0.2,0.00137931,Polybius_Book1-28,
0.2,0.00137931,Polybius_Book1-29,
0.2,0.00137931,Polybius_Book1-3,
0.2,0.00137931,Polybius_Book1-30,
0.2,0.00137931,Polybius_Book1-31,
0.2,0.00137931,Polybius_Book1-32,
0.2,0.00137931,Polybius_Book1-33,
0.2,0.00137931,Polybius_Book1-34,
0.2,0.00137931,Polybius_Book1-35,
0.2,0.00137931,Polybius_Book1-36,
0.2,0.00137931,Polybius_Book1-37,
0.2,0.00137931,Polybius_Book1-38,
0.2,0.00137931,Polybius_Book1-39,
0.2,0.00137931,Polybius_Book1-4,
0.2,0.00137931,Polybius_Book1-40,
0.2,0.00137931,Polybius_Book1-41,
0.2,0.00137931,Polybius_Book1-42,
0.2,0.00137931,Polybius_Book1-43,
0.2,0.00137931,Polybius_Book1-44,
0.2,0.00137931,Polybius_Book1-45,
0.2,0.00137931,Polybius_Book1-46,
0.2,0.00137931,Polybius_Book1-47,
0.2,0.00137931,Polybius_Book1-48,
0.2,0.00137931,Polybius_Book1-49,
0.2,0.00137931,Polybius_Book1-5,
0.2,0.00137931,Polybius_Book1-50,
0.2,0.00137931,Polybius_Book1-51,
0.2,0.00137931,Polybius_Book1-52,
0.2,0.00137931,Polybius_Book1-53,
0.2,0.00137931,Polybius_Book1-54,
0.2,0.00137931,Polybius_Book1-6,
0.2,0.00137931,Polybius_Book1-7,
0.2,0.00137931,Polybius_Book1-8,
0.2,0.00137931,Polybius_Book1-9,
0.2,0.00137931,Polybius_Book10-1,
0.2,0.00137931,Polybius_Book10-10,
0.2,0.00137931,Polybius_Book10-11,
0.2,0.00137931,Polybius_Book10-12,
0.2,0.00137931,Polybius_Book10-13,
0.2,0.00137931,Polybius_Book10-14,
0.2,0.00137931,Polybius_Book10-15,
0.2,0.00137931,Polybius_Book10-16,
0.2,0.00137931,Polybius_Book10-17,
0.2,0.00137931,Polybius_Book10-18,
0.2,0.00137931,Polybius_Book10-19,
0.2,0.00137931,Polybius_Book10-2,
0.2,0.00137931,Polybius_Book10-20,
0.2,0.00137931,Polybius_Book10-21,
0.2,0.00137931,Polybius_Book10-22,
0.2,0.00137931,Polybius_Book10-23,
0.2,0.00137931,Polybius_Book10-24,
0.2,0.00137931,Polybius_Book10-25,
0.2,0.00137931,Polybius_Book10-26,
0.2,0.00137931,Polybius_Book10-27,
0.2,0.00137931,Polybius_Book10-28,
0.2,0.00137931,Polybius_Book10-29,
0.2,0.00137931,Polybius_Book10-3,
0.2,0.00137931,Polybius_Book10-4,
0.2,0.00137931,Polybius_Book10-5,
0.2,0.00137931,Polybius_Book10-6,
0.2,0.00137931,Polybius_Book10-7,
0.2,0.00137931,Polybius_Book10-8,
0.2,0.00137931,Polybius_Book10-9,
0.2,0.00137931,Polybius_Book2-1,
0.2,0.00137931,Polybius_Book2-10,
0.2,0.00137931,Polybius_Book2-11,
0.2,0.00137931,Polybius_Book2-12,
0.2,0.00137931,Polybius_Book2-13,
0.2,0.00137931,Polybius_Book2-14,
0.2,0.00137931,Polybius_Book2-15,
0.2,0.00137931,Polybius_Book2-16,
0.2,0.00137931,Polybius_Book2-17,
0.2,0.00137931,Polybius_Book2-18,
0.2,0.00137931,Polybius_Book2-19,
0.2,0.00137931,Polybius_Book2-2,
0.2,0.00137931,Polybius_Book2-20,
0.2,0.00137931,Polybius_Book2-21,
0.2,0.00137931,Polybius_Book2-22,
0.2,0.00137931,Polybius_Book2-23,
0.2,0.00137931,Polybius_Book2-24,
0.2,0.00137931,Polybius_Book2-25,
0.2,0.00137931,Polybius_Book2-26,
0.2,0.00137931,Polybius_Book2-27,
0.2,0.00137931,Polybius_Book2-28,
0.2,0.00137931,Polybius_Book2-29,
0.2,0.00137931,Polybius_Book2-3,
0.2,0.00137931,Polybius_Book2-30,
0.2,0.00137931,Polybius_Book2-31,
0.2,0.00137931,Polybius_Book2-32,
0.2,0.00137931,Polybius_Book2-33,
0.2,0.00137931,Polybius_Book2-34,
0.2,0.00137931,Polybius_Book2-35,
0.2,0.00137931,Polybius_Book2-36,
0.2,0.00137931,Polybius_Book2-37,
0.2,0.00137931,Polybius_Book2-38,
0.2,0.00137931,Polybius_Book2-39,
0.2,0.00137931,Polybius_Book2-4,
0.2,0.00137931,Polybius_Book2-40,
0.2,0.00137931,Polybius_Book2-5,
0.2,0.00137931,Polybius_Book2-6,
0.2,0.00137931,Polybius_Book2-7,
0.2,0.00137931,Polybius_Book2-8,
0.2,0.00137931,Polybius_Book2-9,
0.2,0.00137931,Polybius_Book9-1,
0.2,0.00137931,Polybius_Book9-10,
0.2,0.00137931,Polybius_Book9-11,
0.2,0.00137931,Polybius_Book9-12,
0.2,0.00137931,Polybius_Book9-13,
0.2,0.00137931,Polybius_Book9-14,
0.2,0.00137931,Polybius_Book9-15,
0.2,0.00137931,Polybius_Book9-16,
0.2,0.00137931,Polybius_Book9-17,
0.2,0.00137931,Polybius_Book9-18,
0.2,0.00137931,Polybius_Book9-19,
0.2,0.00137931,Polybius_Book9-2,
0.2,0.00137931,Polybius_Book9-20,
0.2,0.00137931,Polybius_Book9-21,
0.2,0.00137931,Polybius_Book9-22,
0.2,0.00137931,Polybius_Book9-3,
0.2,0.00137931,Polybius_Book9-4,
0.2,0.00137931,Polybius_Book9-5,
0.2,0.00137931,Polybius_Book9-6,
0.2,0.00137931,Polybius_Book9-7,
0.2,0.00137931,Polybius_Book9-8,
0.2,0.00137931,Polybius_Book9-9,
0.2,0.004166667,Thucydides_Book1-1,48
0.2,0.004166667,Thucydides_Book1-10,
0.2,0.004166667,Thucydides_Book1-11,
0.2,0.004166667,Thucydides_Book1-12,
0.2,0.004166667,Thucydides_Book1-13,
0.2,0.004166667,Thucydides_Book1-14,
0.2,0.004166667,Thucydides_Book1-15,
0.2,0.004166667,Thucydides_Book1-16,
0.2,0.004166667,Thucydides_Book1-17,
0.2,0.004166667,Thucydides_Book1-18,
0.2,0.004166667,Thucydides_Book1-19,
0.2,0.004166667,Thucydides_Book1-2,
0.2,0.004166667,Thucydides_Book1-20,
0.2,0.004166667,Thucydides_Book1-21,
0.2,0.004166667,Thucydides_Book1-22,
0.2,0.004166667,Thucydides_Book1-23,
0.2,0.004166667,Thucydides_Book1-24,
0.2,0.004166667,Thucydides_Book1-25,
0.2,0.004166667,Thucydides_Book1-26,
0.2,0.004166667,Thucydides_Book1-27,
0.2,0.004166667,Thucydides_Book1-28,
0.2,0.004166667,Thucydides_Book1-29,
0.2,0.004166667,Thucydides_Book1-3,
0.2,0.004166667,Thucydides_Book1-30,
0.2,0.004166667,Thucydides_Book1-31,
0.2,0.004166667,Thucydides_Book1-32,
0.2,0.004166667,Thucydides_Book1-33,
0.2,0.004166667,Thucydides_Book1-34,
0.2,0.004166667,Thucydides_Book1-35,
0.2,0.004166667,Thucydides_Book1-36,
0.2,0.004166667,Thucydides_Book1-37,
0.2,0.004166667,Thucydides_Book1-38,
0.2,0.004166667,Thucydides_Book1-39,
0.2,0.004166667,Thucydides_Book1-4,
0.2,0.004166667,Thucydides_Book1-40,
0.2,0.004166667,Thucydides_Book1-41,
0.2,0.004166667,Thucydides_Book1-42,
0.2,0.004166667,Thucydides_Book1-43,
0.2,0.004166667,Thucydides_Book1-44,
0.2,0.004166667,Thucydides_Book1-45,
0.2,0.004166667,Thucydides_Book1-46,
0.2,0.004166667,Thucydides_Book1-47,
0.2,0.004166667,Thucydides_Book1-48,
0.2,0.004166667,Thucydides_Book1-5,
0.2,0.004166667,Thucydides_Book1-6,
0.2,0.004166667,Thucydides_Book1-7,
0.2,0.004166667,Thucydides_Book1-8,
0.2,0.004166667,Thucydides_Book1-9,
